material,method,run,hf_budget,hv
MRC,Physics-free,7,60,0.6926321050679753
MRC,Physics-free,7,70,0.7069200996995717
MRC,Physics-free,7,80,0.7208107333773742
MRC,Physics-free,7,90,0.7278590590383127
MRC,Physics-free,7,100,0.7429285155975829
MRC,Physics-free,7,110,0.7434043966796519
MRC,Physics-free,7,120,0.7512244728740225
MRC,Physics-free,8,20,0.5538236028354037
MRC,Physics-free,8,30,0.6177331287765663
MRC,Physics-free,8,40,0.6564291197755749
MRC,Physics-free,8,50,0.6813643828129574
MRC,Physics-free,8,60,0.692862071230463
MRC,Physics-free,8,70,0.7036039936186878
MRC,Physics-free,8,80,0.7213995513632359
MRC,Physics-free,8,90,0.7293461952703851
MRC,Physics-free,8,100,0.7342733829361058
MRC,Physics-free,8,110,0.735584192624093
MRC,Physics-free,8,120,0.7479943115798797
MRC,Physics-free,9,20,0.5624961489884226
MRC,Physics-free,9,30,0.6000274576147681
MRC,Physics-free,9,40,0.6486807375857123
MRC,Physics-free,9,50,0.677133874445838
MRC,Physics-free,9,60,0.7008486741822496
MRC,Physics-free,9,70,0.7127601642157321
MRC,Physics-free,9,80,0.7164308687594783
MRC,Physics-free,9,90,0.7405816247940885
MRC,Physics-free,9,100,0.7457659279198212
MRC,Physics-free,9,110,0.7504110209860738
MRC,Physics-free,9,120,0.7504110209860738
MRC,Physics-free,10,20,0.5695899031761691
MRC,Physics-free,10,30,0.6184121303297805
MRC,Physics-free,10,40,0.6675220338156113
MRC,Physics-free,10,50,0.6914472304229092
MRC,Physics-free,10,60,0.7279064969578632
MRC,Physics-free,10,70,0.7279064969578632
MRC,Physics-free,10,80,0.7312339162520815
MRC,Physics-free,10,90,0.7353723560698757
MRC,Physics-free,10,100,0.7413794472880112
MRC,Physics-free,10,110,0.7413794472880112
MRC,Physics-free,10,120,0.7427993070189275
MRC,Physics-free,11,20,0.576320566669897
MRC,Physics-free,11,30,0.6230704212184449
MRC,Physics-free,11,40,0.6583517239610517
MRC,Physics-free,11,50,0.6871518159498006
MRC,Physics-free,11,60,0.6989001038501155
MRC,Physics-free,11,70,0.7202741015715426
MRC,Physics-free,11,80,0.7310828009561576
MRC,Physics-free,11,90,0.7429476181594287
MRC,Physics-free,11,100,0.7429476181594287
MRC,Physics-free,11,110,0.7447721611581336
MRC,Physics-free,11,120,0.7485220871989726
MRC,Physics-free,12,20,0.5642409863612925
MRC,Physics-free,12,30,0.6039066318996779
MRC,Physics-free,12,40,0.6408833991395569
MRC,Physics-free,12,50,0.6720104438200782
MRC,Physics-free,12,60,0.6931312405293099
MRC,Physics-free,12,70,0.7047157771136189
MRC,Physics-free,12,80,0.7237655987154138
MRC,Physics-free,12,90,0.7275915780237292
MRC,Physics-free,12,100,0.730524330789801
MRC,Physics-free,12,110,0.738376964338092
MRC,Physics-free,12,120,0.7396947574765558
MRC,Physics-free,13,20,0.5667852922481482
MRC,Physics-free,13,30,0.6268271840699179
MRC,Physics-free,13,40,0.6579057358438277
MRC,Physics-free,13,50,0.686038193270506
MRC,Physics-free,13,60,0.7015475675034845
MRC,Physics-free,13,70,0.7163097404178729
MRC,Physics-free,13,80,0.7287978488162653
MRC,Physics-free,13,90,0.7287978488162653
MRC,Physics-free,13,100,0.7469863804058468
MRC,Physics-free,13,110,0.7469863804058468
MRC,Physics-free,13,120,0.7489869401857832
MRC,Physics-free,14,20,0.5690909433807012
MRC,Physics-free,14,30,0.6202499380237176
MRC,Physics-free,14,40,0.6478493738944223
MRC,Physics-free,14,50,0.6800465840997508
MRC,Physics-free,14,60,0.7063361307361031
MRC,Physics-free,14,70,0.7210273248838165
MRC,Physics-free,14,80,0.7216301692569466
MRC,Physics-free,14,90,0.7411775825720255
MRC,Physics-free,14,100,0.7411775825720255
MRC,Physics-free,14,110,0.7433813454446955
MRC,Physics-free,14,120,0.744909661670171
MRC,Physics-free,15,20,0.5692984261641736
MRC,Physics-free,15,30,0.6193292465260724
MRC,Physics-free,15,40,0.6500525734694416
MRC,Physics-free,15,50,0.6792170515225845
MRC,Physics-free,15,60,0.6935367028945992
MRC,Physics-free,15,70,0.719433523284503
MRC,Physics-free,15,80,0.7310114763929078
MRC,Physics-free,15,90,0.7453965340080569
MRC,Physics-free,15,100,0.7453965340080569
MRC,Physics-free,15,110,0.7552030703583118
MRC,Physics-free,15,120,0.7579554029198065
MRC,MF-SAEA,1,20,0.5726073678050808
MRC,MF-SAEA,1,30,0.6424270590949779
MRC,MF-SAEA,1,40,0.6906277134412828
MRC,MF-SAEA,1,50,0.7171808545518131
MRC,MF-SAEA,1,60,0.7439052072935392
MRC,MF-SAEA,1,70,0.7582335785883274
MRC,MF-SAEA,1,80,0.7616045646462518
MRC,MF-SAEA,1,90,0.7689645350213038
MRC,MF-SAEA,1,100,0.7757635773362365
MRC,MF-SAEA,1,110,0.7855431726839969
MRC,MF-SAEA,1,120,0.7872467150294599
MRC,MF-SAEA,2,20,0.590666526558554
MRC,MF-SAEA,2,30,0.6545594162508245
MRC,MF-SAEA,2,40,0.7034681566556692
MRC,MF-SAEA,2,50,0.727482064734406
MRC,MF-SAEA,2,60,0.7443882242116258
MRC,MF-SAEA,2,70,0.7602133801804114
MRC,MF-SAEA,2,80,0.7751458592484084
MRC,MF-SAEA,2,90,0.7772734564878508
MRC,MF-SAEA,2,100,0.7772734564878508
MRC,MF-SAEA,2,110,0.7835749590799294
MRC,MF-SAEA,2,120,0.7925947436480791
MRC,MF-SAEA,3,20,0.5729274133897279
MRC,MF-SAEA,3,30,0.6240988782800514
MRC,MF-SAEA,3,40,0.6733817410085854
MRC,MF-SAEA,3,50,0.7101648763039108
MRC,MF-SAEA,3,60,0.7304855452392526
MRC,MF-SAEA,3,70,0.7472891443869718
MRC,MF-SAEA,3,80,0.7515485930271567
MRC,MF-SAEA,3,90,0.7711671446420874
MRC,MF-SAEA,3,100,0.7754419363600107
MRC,MF-SAEA,3,110,0.7816608961932392
MRC,MF-SAEA,3,120,0.7816608961932392
MRC,MF-SAEA,4,20,0.58150513344079
MRC,MF-SAEA,4,30,0.6424099245768125
MRC,MF-SAEA,4,40,0.6778480911440385
MRC,MF-SAEA,4,50,0.7104545510261441
MRC,MF-SAEA,4,60,0.7324447045963042
MRC,MF-SAEA,4,70,0.7501879064893299
MRC,MF-SAEA,4,80,0.7599982322654822
MRC,MF-SAEA,4,90,0.7707784186145905
MRC,MF-SAEA,4,100,0.7827698619997685
MRC,MF-SAEA,4,110,0.7827698619997685
MRC,MF-SAEA,4,120,0.7827698619997685
MRC,MF-SAEA,5,20,0.5841841151951719
MRC,MF-SAEA,5,30,0.6441863155676649
MRC,MF-SAEA,5,40,0.6926193689662584
MRC,MF-SAEA,5,50,0.7176247300026072
MRC,MF-SAEA,5,60,0.7383032364935831
MRC,MF-SAEA,5,70,0.7540577347458389
MRC,MF-SAEA,5,80,0.7673936602241838
MRC,MF-SAEA,5,90,0.7715495836565567
MRC,MF-SAEA,5,100,0.7763161876053811
MRC,MF-SAEA,5,110,0.7763161876053811
MRC,MF-SAEA,5,120,0.7831036030240577
MRC,MF-SAEA,6,20,0.5746033499370234
MRC,MF-SAEA,6,30,0.6369651564837796
MRC,MF-SAEA,6,40,0.6798317576684432
MRC,MF-SAEA,6,50,0.7169657314889412
MRC,MF-SAEA,6,60,0.7278285043412566
MRC,MF-SAEA,6,70,0.7403552144991867
MRC,MF-SAEA,6,80,0.7496377476253456
MRC,MF-SAEA,6,90,0.7608958869868714
MRC,MF-SAEA,6,100,0.7649225809256297
MRC,MF-SAEA,6,110,0.7681521655860787
MRC,MF-SAEA,6,120,0.7710814308331787
MRC,MF-SAEA,7,20,0.5961031872649986
MRC,MF-SAEA,7,30,0.6529580461591177
MRC,MF-SAEA,7,40,0.7078275021970328
MRC,MF-SAEA,7,50,0.728653664946009
MRC,MF-SAEA,7,60,0.7529349841940535
MRC,MF-SAEA,7,70,0.7799134485017658
MRC,MF-SAEA,7,80,0.7799134485017658
MRC,MF-SAEA,7,90,0.7799134485017658
MRC,MF-SAEA,7,100,0.7799134485017658
MRC,MF-SAEA,7,110,0.7852411080560355
MRC,MF-SAEA,7,120,0.7879874314065164
MRC,MF-SAEA,8,20,0.5891083080868382
MRC,MF-SAEA,8,30,0.6571677574152102
MRC,MF-SAEA,8,40,0.6941082184071327
MRC,MF-SAEA,8,50,0.7371968979326489
MRC,MF-SAEA,8,60,0.7429042437144839
MRC,MF-SAEA,8,70,0.7608634324202544
MRC,MF-SAEA,8,80,0.7729919689254057
MRC,MF-SAEA,8,90,0.7744752760046651
MRC,MF-SAEA,8,100,0.774692641138712
MRC,MF-SAEA,8,110,0.7866947148737579
MRC,MF-SAEA,8,120,0.7866947148737579
MRC,MF-SAEA,9,20,0.5728510011783712
MRC,MF-SAEA,9,30,0.6391278623674608
MRC,MF-SAEA,9,40,0.6842015473901346
MRC,MF-SAEA,9,50,0.7147482757235037
MRC,MF-SAEA,9,60,0.7393738110869473
MRC,MF-SAEA,9,70,0.7541906645881576
MRC,MF-SAEA,9,80,0.7541906645881576
MRC,MF-SAEA,9,90,0.7621736410044715
MRC,MF-SAEA,9,100,0.769370641752769
MRC,MF-SAEA,9,110,0.77708439193353
MRC,MF-SAEA,9,120,0.77708439193353
MRC,MF-SAEA,10,20,0.573238738964614
MRC,MF-SAEA,10,30,0.6369727262146737
MRC,MF-SAEA,10,40,0.6763778845280107
MRC,MF-SAEA,10,50,0.7017489489132333
MRC,MF-SAEA,10,60,0.7328184249259945
MRC,MF-SAEA,10,70,0.7585121690703536
MRC,MF-SAEA,10,80,0.7585121690703536
MRC,MF-SAEA,10,90,0.7666296624922521
MRC,MF-SAEA,10,100,0.7829753865420762
MRC,MF-SAEA,10,110,0.7834235244357425
MRC,MF-SAEA,10,120,0.7878840373198911
MRC,MF-SAEA,11,20,0.5803269983950035
MRC,MF-SAEA,11,30,0.6557579144017789
MRC,MF-SAEA,11,40,0.7004090503725343
MRC,MF-SAEA,11,50,0.7262549832739301
MRC,MF-SAEA,11,60,0.746736136364766
MRC,MF-SAEA,11,70,0.7578213217673855
MRC,MF-SAEA,11,80,0.764265734469992
MRC,MF-SAEA,11,90,0.7788731364533894
MRC,MF-SAEA,11,100,0.7788731364533894
MRC,MF-SAEA,11,110,0.788068072011505
MRC,MF-SAEA,11,120,0.7923240356662272
MRC,MF-SAEA,12,20,0.5779547347829826
MRC,MF-SAEA,12,30,0.6380070182999663
MRC,MF-SAEA,12,40,0.676295280912797
MRC,MF-SAEA,12,50,0.7059849863290468
MRC,MF-SAEA,12,60,0.7408025437352288
MRC,MF-SAEA,12,70,0.7413590854597907
MRC,MF-SAEA,12,80,0.754647747799477
MRC,MF-SAEA,12,90,0.762213380414171
MRC,MF-SAEA,12,100,0.762213380414171
MRC,MF-SAEA,12,110,0.7681781211583434
MRC,MF-SAEA,12,120,0.7746952385138108
MRC,MF-SAEA,13,20,0.5781979472369253
MRC,MF-SAEA,13,30,0.628078982236369
MRC,MF-SAEA,13,40,0.6738633689061372
MRC,MF-SAEA,13,50,0.7053728929981943
MRC,MF-SAEA,13,60,0.7140216470162689
MRC,MF-SAEA,13,70,0.7462741030977533
MRC,MF-SAEA,13,80,0.7515623235562746
MRC,MF-SAEA,13,90,0.7736875719187499
MRC,MF-SAEA,13,100,0.7746592229742482
MRC,MF-SAEA,13,110,0.7746592229742482
MRC,MF-SAEA,13,120,0.7851099241851055
MRC,MF-SAEA,14,20,0.5727065527125633
MRC,MF-SAEA,14,30,0.647184854053354
MRC,MF-SAEA,14,40,0.6860544205901633
MRC,MF-SAEA,14,50,0.7125628988703699
MRC,MF-SAEA,14,60,0.7422458954092118
MRC,MF-SAEA,14,70,0.7552214991074221
MRC,MF-SAEA,14,80,0.7658322834614822
MRC,MF-SAEA,14,90,0.777133519533499
MRC,MF-SAEA,14,100,0.777133519533499
MRC,MF-SAEA,14,110,0.790572177192992
MRC,MF-SAEA,14,120,0.790572177192992
MRC,MF-SAEA,15,20,0.5753431981428527
MRC,MF-SAEA,15,30,0.6395772373324377
MRC,MF-SAEA,15,40,0.6911711342331053
MRC,MF-SAEA,15,50,0.7248872174060805
MRC,MF-SAEA,15,60,0.743241550749436
MRC,MF-SAEA,15,70,0.7542882677973853
MRC,MF-SAEA,15,80,0.7662440961593031
MRC,MF-SAEA,15,90,0.7680970372643
MRC,MF-SAEA,15,100,0.7826899217781561
MRC,MF-SAEA,15,110,0.7826899217781561
MRC,MF-SAEA,15,120,0.7826899217781561
MRC,Proposed,1,20,0.6046912308891829
MRC,Proposed,1,30,0.7014770567679195
MRC,Proposed,1,40,0.7664474355585543
MRC,Proposed,1,50,0.7922814525685364
MRC,Proposed,1,60,0.8163431095746603
MRC,Proposed,1,70,0.8322576717330619
MRC,Proposed,1,80,0.840268510289846
MRC,Proposed,1,90,0.840268510289846
MRC,Proposed,1,100,0.8435513613212895
MRC,Proposed,1,110,0.8564375156416812
MRC,Proposed,1,120,0.8573631788890477
MRC,Proposed,2,20,0.621329857933866
MRC,Proposed,2,30,0.7125640390977314
MRC,Proposed,2,40,0.7665303088474497
MRC,Proposed,2,50,0.7988449004947454
MRC,Proposed,2,60,0.8213277296204179
MRC,Proposed,2,70,0.8390633339984115
MRC,Proposed,2,80,0.8448643862945922
MRC,Proposed,2,90,0.8519133386563132
MRC,Proposed,2,100,0.8549455586305869
MRC,Proposed,2,110,0.8549455586305869
MRC,Proposed,2,120,0.8549455586305869
MRC,Proposed,3,20,0.6153679790867206
MRC,Proposed,3,30,0.7109910451950896
MRC,Proposed,3,40,0.7642795778392987
MRC,Proposed,3,50,0.7995064999492955
MRC,Proposed,3,60,0.8127561823582137
MRC,Proposed,3,70,0.8271769018308496
MRC,Proposed,3,80,0.8300778840456009
MRC,Proposed,3,90,0.8303344569410264
MRC,Proposed,3,100,0.8435970811232063
MRC,Proposed,3,110,0.8435970811232063
MRC,Proposed,3,120,0.852504560131523
MRC,Proposed,4,20,0.6119771893446826
MRC,Proposed,4,30,0.6832569034866264
MRC,Proposed,4,40,0.7449767778964552
MRC,Proposed,4,50,0.7783116507830663
MRC,Proposed,4,60,0.7991882710832164
MRC,Proposed,4,70,0.8182590571425467
MRC,Proposed,4,80,0.8182590571425467
MRC,Proposed,4,90,0.8374544668324918
MRC,Proposed,4,100,0.8413777732157371
MRC,Proposed,4,110,0.8413777732157371
MRC,Proposed,4,120,0.8413777732157371
MRC,Proposed,5,20,0.6124708300475891
MRC,Proposed,5,30,0.7025614838440787
MRC,Proposed,5,40,0.7533870273022815
MRC,Proposed,5,50,0.7953220855981711
MRC,Proposed,5,60,0.8257927209823985
MRC,Proposed,5,70,0.8332853034309993
MRC,Proposed,5,80,0.8466442648784622
MRC,Proposed,5,90,0.8529924243065277
MRC,Proposed,5,100,0.8556903171560947
MRC,Proposed,5,110,0.8600885408201853
MRC,Proposed,5,120,0.8603851334393507
MRC,Proposed,6,20,0.6167173180539512
MRC,Proposed,6,30,0.6976681498686176
MRC,Proposed,6,40,0.757760775622105
MRC,Proposed,6,50,0.7952782609781476
MRC,Proposed,6,60,0.8120621229264562
MRC,Proposed,6,70,0.8369546435960695
MRC,Proposed,6,80,0.8434470336501372
MRC,Proposed,6,90,0.8434470336501372
MRC,Proposed,6,100,0.8434470336501372
MRC,Proposed,6,110,0.8469909770151732
MRC,Proposed,6,120,0.8511393479851126
MRC,Proposed,7,20,0.6190471860474589
MRC,Proposed,7,30,0.7012925034104546
MRC,Proposed,7,40,0.7478261626453516
MRC,Proposed,7,50,0.7988319112196834
MRC,Proposed,7,60,0.8137271368659323
MRC,Proposed,7,70,0.8181260055804893
MRC,Proposed,7,80,0.8410127768127998
MRC,Proposed,7,90,0.8410127768127998
MRC,Proposed,7,100,0.8433253089334984
MRC,Proposed,7,110,0.8540333486747556
MRC,Proposed,7,120,0.8540333486747556
MRC,Proposed,8,20,0.6245851520272325
MRC,Proposed,8,30,0.7163418541398892
MRC,Proposed,8,40,0.7727110014500983
MRC,Proposed,8,50,0.801798255049872
MRC,Proposed,8,60,0.8237674426111666
MRC,Proposed,8,70,0.8382512041942558
MRC,Proposed,8,80,0.8390801686325501
MRC,Proposed,8,90,0.8622882071346041
MRC,Proposed,8,100,0.8622882071346041
MRC,Proposed,8,110,0.8622882071346041
MRC,Proposed,8,120,0.8641426706218419
MRC,Proposed,9,20,0.6158075520568361
MRC,Proposed,9,30,0.6967889959186884
MRC,Proposed,9,40,0.7534254977312926
MRC,Proposed,9,50,0.7935060893140665
MRC,Proposed,9,60,0.8115872448013196
MRC,Proposed,9,70,0.8341668138887324
MRC,Proposed,9,80,0.8401021087119636
MRC,Proposed,9,90,0.8451282494046517
MRC,Proposed,9,100,0.859317770458105
MRC,Proposed,9,110,0.859317770458105
MRC,Proposed,9,120,0.8667983303374984
MRC,Proposed,10,20,0.6241617935694956
MRC,Proposed,10,30,0.701985030151026
MRC,Proposed,10,40,0.7605299573039037
MRC,Proposed,10,50,0.7967739644868966
MRC,Proposed,10,60,0.8115050253692675
MRC,Proposed,10,70,0.8328200623684301
MRC,Proposed,10,80,0.8392843867925815
MRC,Proposed,10,90,0.8404038850611915
MRC,Proposed,10,100,0.8429330258510512
MRC,Proposed,10,110,0.8524079219302885
MRC,Proposed,10,120,0.8548927558947562
MRC,Proposed,11,20,0.6171894227959595
MRC,Proposed,11,30,0.7085615004096706
MRC,Proposed,11,40,0.7639060749208546
MRC,Proposed,11,50,0.7882472355731936
MRC,Proposed,11,60,0.8238199178531953
MRC,Proposed,11,70,0.8281551140276381
MRC,Proposed,11,80,0.8348552767526585
MRC,Proposed,11,90,0.8348552767526585
MRC,Proposed,11,100,0.8411577555358191
MRC,Proposed,11,110,0.8440316413878705
MRC,Proposed,11,120,0.845106077090241
MRC,Proposed,12,20,0.6214461044079306
MRC,Proposed,12,30,0.7139803404214273
MRC,Proposed,12,40,0.772262751909884
MRC,Proposed,12,50,0.8002998314548005
MRC,Proposed,12,60,0.8149034696059947
MRC,Proposed,12,70,0.8321548894012814
MRC,Proposed,12,80,0.8372331332928225
MRC,Proposed,12,90,0.8372331332928225
MRC,Proposed,12,100,0.8517729216067114
MRC,Proposed,12,110,0.8517729216067114
MRC,Proposed,12,120,0.8517729216067114
MRC,Proposed,13,20,0.6209673713940731
MRC,Proposed,13,30,0.7092041452036586
MRC,Proposed,13,40,0.7662686804338114
MRC,Proposed,13,50,0.7996191176404387
MRC,Proposed,13,60,0.8277615851356284
MRC,Proposed,13,70,0.845111555021437
MRC,Proposed,13,80,0.8490368383866036
MRC,Proposed,13,90,0.8578432372504177
MRC,Proposed,13,100,0.8613943482291283
MRC,Proposed,13,110,0.8613943482291283
MRC,Proposed,13,120,0.8613943482291283
MRC,Proposed,14,20,0.6065925702639702
MRC,Proposed,14,30,0.687841639596973
MRC,Proposed,14,40,0.7453943458449309
MRC,Proposed,14,50,0.7803968582860715
MRC,Proposed,14,60,0.8069548991780618
MRC,Proposed,14,70,0.8232836616822279
MRC,Proposed,14,80,0.82568623238837
MRC,Proposed,14,90,0.8319145058338052
MRC,Proposed,14,100,0.83519796737903
MRC,Proposed,14,110,0.8471541502795624
MRC,Proposed,14,120,0.8471541502795624
MRC,Proposed,15,20,0.6035613407135773
MRC,Proposed,15,30,0.7034052039099287
MRC,Proposed,15,40,0.7551552648550799
MRC,Proposed,15,50,0.7869084847818617
MRC,Proposed,15,60,0.8127480198407158
MRC,Proposed,15,70,0.8252751257446709
MRC,Proposed,15,80,0.8404907981605056
MRC,Proposed,15,90,0.8468051066739428
MRC,Proposed,15,100,0.8468051066739428
MRC,Proposed,15,110,0.8468051066739428
MRC,Proposed,15,120,0.8500967539450628
PRF,ParEGO,1,20,0.5505505273895582
PRF,ParEGO,1,30,0.5920752694277224
PRF,ParEGO,1,40,0.6281308377096665
PRF,ParEGO,1,50,0.6471740222305413
PRF,ParEGO,1,60,0.6722138213660812
PRF,ParEGO,1,70,0.6861228291957366
PRF,ParEGO,1,80,0.6889479863952367
PRF,ParEGO,1,90,0.7013411769973391
PRF,ParEGO,1,100,0.7029996534569979
PRF,ParEGO,1,110,0.7117412723174594
PRF,ParEGO,1,120,0.7151528035085094
PRF,ParEGO,2,20,0.5373111638633693
PRF,ParEGO,2,30,0.5765949913264082
PRF,ParEGO,2,40,0.6034887130238098
PRF,ParEGO,2,50,0.6230041526011316
PRF,ParEGO,2,60,0.6472452841032956
PRF,ParEGO,2,70,0.6550853652038994
PRF,ParEGO,2,80,0.6620953763756086
PRF,ParEGO,2,90,0.6805582870776672
PRF,ParEGO,2,100,0.6805582870776672
PRF,ParEGO,2,110,0.682911390883033
PRF,ParEGO,2,120,0.69170347532753
PRF,ParEGO,3,20,0.5423111958260401
PRF,ParEGO,3,30,0.5763940732799658
PRF,ParEGO,3,40,0.6005771165562841
PRF,ParEGO,3,50,0.6349888124602442
PRF,ParEGO,3,60,0.6482102841737373
PRF,ParEGO,3,70,0.6632994048924242
PRF,ParEGO,3,80,0.6703222324973168
PRF,ParEGO,3,90,0.6763995122024568
PRF,ParEGO,3,100,0.6771215731085866
PRF,ParEGO,3,110,0.7009697208543998
PRF,ParEGO,3,120,0.7009697208543998
PRF,ParEGO,4,20,0.552930804267939
PRF,ParEGO,4,30,0.5882493390764373
PRF,ParEGO,4,40,0.6150770834084031
PRF,ParEGO,4,50,0.6347514115243781
PRF,ParEGO,4,60,0.6554342775265394
PRF,ParEGO,4,70,0.6723474910686726
PRF,ParEGO,4,80,0.6790376562507219
PRF,ParEGO,4,90,0.6874355950373643
PRF,ParEGO,4,100,0.6942698448161658
PRF,ParEGO,4,110,0.6973370404954071
PRF,ParEGO,4,120,0.7019365326541872
PRF,ParEGO,5,20,0.5446371133587311
PRF,ParEGO,5,30,0.6014546626385701
PRF,ParEGO,5,40,0.6346383407743561
PRF,ParEGO,5,50,0.6528999110283411
PRF,ParEGO,5,60,0.6768681080229648
PRF,ParEGO,5,70,0.689454506307395
PRF,ParEGO,5,80,0.6985943326478894
PRF,ParEGO,5,90,0.7060537101294877
PRF,ParEGO,5,100,0.7184047364095488
PRF,ParEGO,5,110,0.7217070594781803
PRF,ParEGO,5,120,0.7217070594781803
PRF,ParEGO,6,20,0.547324761897627
PRF,ParEGO,6,30,0.5912402706367627
PRF,ParEGO,6,40,0.6245380005122091
PRF,ParEGO,6,50,0.6379946247691358
PRF,ParEGO,6,60,0.6497804149260087
PRF,ParEGO,6,70,0.6633357958011511
PRF,ParEGO,6,80,0.6812559432127433
PRF,ParEGO,6,90,0.6895803566751745
PRF,ParEGO,6,100,0.6950332176627855
PRF,ParEGO,6,110,0.6998563526512408
PRF,ParEGO,6,120,0.7044993771842232
PRF,ParEGO,7,20,0.5421480563460661
PRF,ParEGO,7,30,0.5793825451263411
PRF,ParEGO,7,40,0.5954721343870121
PRF,ParEGO,7,50,0.6201023484190314
PRF,ParEGO,7,60,0.634017880529605
PRF,ParEGO,7,70,0.6384437326068166
PRF,ParEGO,7,80,0.6577491317457377
PRF,ParEGO,7,90,0.6668846521436932
PRF,ParEGO,7,100,0.6740960186679742
PRF,ParEGO,7,110,0.6785615655903985
PRF,ParEGO,7,120,0.6785615655903985
PRF,ParEGO,8,20,0.5332701916133775
PRF,ParEGO,8,30,0.5623890405799664
PRF,ParEGO,8,40,0.6013368849587529
PRF,ParEGO,8,50,0.6220782050052583
PRF,ParEGO,8,60,0.6453698084548319
PRF,ParEGO,8,70,0.6540966974792908
PRF,ParEGO,8,80,0.663324741608488
PRF,ParEGO,8,90,0.6763549282415693
PRF,ParEGO,8,100,0.6763549282415693
PRF,ParEGO,8,110,0.6870307861926068
PRF,ParEGO,8,120,0.6909563781196038
PRF,ParEGO,9,20,0.5493795933822346
PRF,ParEGO,9,30,0.5912516130879676
PRF,ParEGO,9,40,0.6179474471490567
PRF,ParEGO,9,50,0.642703315775413
PRF,ParEGO,9,60,0.6437267759944443
PRF,ParEGO,9,70,0.6733685540655657
PRF,ParEGO,9,80,0.6808357011480184
PRF,ParEGO,9,90,0.6883317854271076
PRF,ParEGO,9,100,0.6938482384353364
PRF,ParEGO,9,110,0.6954649432631037
PRF,ParEGO,9,120,0.6954649432631037
PRF,ParEGO,10,20,0.5383999114391536
PRF,ParEGO,10,30,0.5793529907922808
PRF,ParEGO,10,40,0.6005934968235209
PRF,ParEGO,10,50,0.6241680563959002
PRF,ParEGO,10,60,0.6390619337880259
PRF,ParEGO,10,70,0.652100892980243
PRF,ParEGO,10,80,0.665887811308951
PRF,ParEGO,10,90,0.6792250133313049
PRF,ParEGO,10,100,0.6913656849191913
PRF,ParEGO,10,110,0.694729680188498
PRF,ParEGO,10,120,0.6990517499455933
PRF,ParEGO,11,20,0.5547894741890861
PRF,ParEGO,11,30,0.5962418569847637
PRF,ParEGO,11,40,0.619975179793623
PRF,ParEGO,11,50,0.658532111431643
PRF,ParEGO,11,60,0.660598379180533
PRF,ParEGO,11,70,0.6727415763768008
PRF,ParEGO,11,80,0.6962114379275144
PRF,ParEGO,11,90,0.703299630287753
PRF,ParEGO,11,100,0.705163425034149
PRF,ParEGO,11,110,0.7064658287738077
PRF,ParEGO,11,120,0.7163372992016215
PRF,ParEGO,12,20,0.5442754758256739
PRF,ParEGO,12,30,0.5913606488523743
PRF,ParEGO,12,40,0.6189981795581825
PRF,ParEGO,12,50,0.649401830713568
PRF,ParEGO,12,60,0.657045884598247
PRF,ParEGO,12,70,0.6699332763466967
PRF,ParEGO,12,80,0.6861945618552981
PRF,ParEGO,12,90,0.690442576365415
PRF,ParEGO,12,100,0.6973695877893703
PRF,ParEGO,12,110,0.7039425751225441
PRF,ParEGO,12,120,0.7039425751225441
PRF,ParEGO,13,20,0.55365542903582
PRF,ParEGO,13,30,0.5890160676582886
PRF,ParEGO,13,40,0.6244152256842316
PRF,ParEGO,13,50,0.6467869441799976
PRF,ParEGO,13,60,0.6653312547039074
PRF,ParEGO,13,70,0.6808824449263422
PRF,ParEGO,13,80,0.6947640021353061
PRF,ParEGO,13,90,0.6999844082236985
PRF,ParEGO,13,100,0.6999844082236985
PRF,ParEGO,13,110,0.7098603773731199
PRF,ParEGO,13,120,0.7160243205842717
PRF,ParEGO,14,20,0.5447558871070584
PRF,ParEGO,14,30,0.5947180735825985
PRF,ParEGO,14,40,0.6170510646566588
PRF,ParEGO,14,50,0.6465290807417085
PRF,ParEGO,14,60,0.6653105893796931
PRF,ParEGO,14,70,0.6696785150459552
PRF,ParEGO,14,80,0.6847755977455261
PRF,ParEGO,14,90,0.6962151076711922
PRF,ParEGO,14,100,0.6965053431551049
PRF,ParEGO,14,110,0.7099814402976024
PRF,ParEGO,14,120,0.7108199682226531
PRF,ParEGO,15,20,0.5442611354689175
PRF,ParEGO,15,30,0.5805064023552812
PRF,ParEGO,15,40,0.6128527272861978
PRF,ParEGO,15,50,0.640884782334642
PRF,ParEGO,15,60,0.6505593712774228
PRF,ParEGO,15,70,0.6698910161850404
PRF,ParEGO,15,80,0.6773720591449963
PRF,ParEGO,15,90,0.6827503357402275
PRF,ParEGO,15,100,0.6990854675479864
PRF,ParEGO,15,110,0.7029063150021582
PRF,ParEGO,15,120,0.7079407890693256
PRF,GP-BO,1,20,0.5557635105214576
PRF,GP-BO,1,30,0.6017082940782158
PRF,GP-BO,1,40,0.6239733947030994
PRF,GP-BO,1,50,0.654502332465228
PRF,GP-BO,1,60,0.6732855437477833
PRF,GP-BO,1,70,0.6927236650462154
PRF,GP-BO,1,80,0.7047136011056684
PRF,GP-BO,1,90,0.7089707731800063
PRF,GP-BO,1,100,0.7151611151651914
PRF,GP-BO,1,110,0.7151611151651914
PRF,GP-BO,1,120,0.727178634019565
PRF,GP-BO,2,20,0.5456155065219248
PRF,GP-BO,2,30,0.5984821514999938
